game_id,fga_home,fg3a_home,fta_home,oreb_home,ast_home,blk_home,pts_home,fga_away,fg3a_away,fta_away,oreb_away,ast_away,tov_away,pts_away,season
29300948,85,11,18,15,20,2,88,80,8,33,15,17,11,95,8
20000623,83,20,29,16,31,3,103,80,15,43,16,19,14,108,15
29600976,80,20,23,10,30,9,100,87,17,20,16,18,17,93,11
28800715,78,12,43,11,19,9,105,95,7,14,12,23,13,99,3
29700434,88,19,12,16,29,2,92,78,12,19,12,16,23,85,12
20800302,76,16,32,10,16,7,109,72,21,25,6,16,17,97,23
28700339,90,2,30,18,21,4,98,87,11,25,11,22,26,91,2
28500242,92,0,36,20,28,6,124,99,13,29,15,23,20,114,0
21301166,76,23,22,8,30,5,105,84,26,14,11,25,16,97,28
20500927,86,16,15,16,11,5,93,79,23,13,14,20,19,89,20
20200535,78,11,28,7,32,3,118,86,23,23,15,18,15,94,17
20800351,77,20,17,11,24,8,83,80,16,16,4,21,6,79,23
21000462,86,19,12,10,31,4,103,83,24,15,10,22,18,93,25
20900594,73,22,22,7,21,6,99,96,12,19,19,10,13,91,24
40800165,75,16,19,9,19,5,93,74,20,25,10,20,11,106,23
22201099,92,37,29,15,25,9,118,73,25,30,8,23,22,97,37
21900849,97,37,34,13,25,6,125,96,42,20,9,33,15,119,34
29000715,80,5,46,11,28,6,129,97,7,19,21,24,16,108,5
20701112,71,14,29,4,16,4,99,82,16,35,21,19,17,98,22
29500730,77,22,18,10,30,1,102,76,22,24,11,15,17,94,10
29900186,80,7,38,17,24,3,106,90,19,29,13,19,15,89,14
20601141,80,16,10,14,28,2,103,69,23,23,6,25,15,106,21
22200056,87,33,30,12,25,3,103,81,24,21,10,19,17,92,37
21900216,91,34,20,6,34,3,125,93,34,8,7,24,16,118,34
29500926,76,21,14,7,18,3,91,75,9,17,12,22,12,81,10
21000310,78,20,20,8,22,5,100,73,26,32,6,17,16,98,25
29700401,72,19,22,12,26,4,101,64,11,41,13,19,13,90,12
28500534,95,3,21,16,25,2,107,77,3,39,14,19,20,91,0
28900743,79,3,33,15,19,3,102,81,14,25,14,25,19,99,4
29101092,81,2,42,13,35,5,120,92,7,18,18,28,17,106,6
20600884,71,21,24,7,32,4,103,74,10,25,10,14,12,98,21
29300319,94,17,28,16,31,9,122,90,7,36,19,20,19,112,8
41200234,92,18,25,19,19,1,97,93,27,25,15,17,12,87,27
20600742,89,22,13,14,26,6,95,68,12,43,10,19,20,102,21
20000870,82,14,20,5,20,8,82,74,9,32,6,28,21,93,15
21900944,80,25,28,7,30,2,118,84,34,22,11,29,11,114,34
29400140,79,17,36,9,33,8,108,80,15,35,12,21,25,105,9
20100304,68,6,26,9,19,3,87,84,8,17,14,19,16,98,16
22001029,94,29,21,9,27,5,146,94,41,23,8,26,8,125,35
21700292,77,33,21,5,27,4,108,85,25,23,8,26,8,118,32
20600154,88,19,32,14,25,4,101,87,22,24,16,18,15,86,21
41200152,82,14,14,9,21,7,102,82,22,13,12,18,13,91,27
29900293,81,10,15,13,19,3,94,81,8,34,13,20,8,106,14
20200326,78,10,22,11,20,4,82,83,18,21,12,21,11,98,17
20700513,81,16,20,13,18,1,92,84,16,18,10,24,11,101,22
21100006,74,7,34,8,13,7,84,86,26,20,18,17,16,90,26
22200936,78,29,23,5,18,2,96,83,39,22,9,25,9,119,37
22100162,82,34,34,8,17,5,104,97,48,18,16,23,14,112,36
21901241,87,47,35,8,23,2,126,85,30,28,9,24,18,103,34
29901030,78,11,29,11,20,12,102,85,9,19,10,19,11,90,14
28700374,92,4,41,14,25,3,115,83,3,43,18,23,19,112,2
21100771,77,12,19,9,25,4,95,74,14,22,7,20,10,90,26
20900728,67,13,32,4,32,7,118,87,19,28,16,17,10,105,24
21700441,88,20,16,12,30,6,109,86,18,20,10,21,17,91,32
22100577,90,27,20,10,15,1,102,86,30,30,10,20,10,108,36
20300309,82,14,11,13,22,5,77,76,14,13,10,24,19,86,18
28600173,76,1,38,11,20,1,104,96,6,25,21,20,11,99,1
29700051,79,11,27,14,20,10,92,84,16,20,11,38,16,109,12
29900901,98,11,21,26,28,6,109,85,23,19,9,24,14,106,14
28500922,88,2,32,10,26,8,130,88,4,35,13,28,19,131,0
29500793,81,13,18,13,15,5,80,84,21,22,15,24,14,99,10
21401211,72,16,36,5,22,6,102,96,15,13,17,19,11,92,29
20900538,81,19,27,11,23,6,107,79,26,34,14,26,14,114,24
20200273,63,11,39,7,21,16,98,87,11,25,9,8,14,93,17
29600355,82,23,29,14,27,7,107,80,13,27,9,16,14,77,11
29400994,84,22,28,15,26,5,104,77,17,36,14,22,13,94,9
21100908,94,29,17,15,25,11,102,80,18,29,9,26,13,105,26
22201185,84,20,27,9,20,4,103,91,42,15,11,35,12,121,37
28500005,92,3,18,16,25,5,91,78,2,26,11,21,17,100,0
29800718,78,10,23,19,31,6,96,74,20,17,11,24,16,87,13
29500948,79,8,28,13,29,9,107,76,26,32,16,16,19,84,10
21900347,92,41,15,10,30,4,110,92,31,26,9,24,12,101,34
49400039,66,10,46,14,11,2,97,72,20,33,8,24,15,95,9
22101013,80,29,20,8,23,4,102,89,30,20,11,25,6,106,36
21500044,86,25,18,13,32,10,117,92,26,19,14,20,13,93,30
29500462,75,16,24,11,20,4,98,87,18,15,12,18,13,93,10
22100633,81,27,23,9,22,6,103,87,38,26,16,18,11,87,36
49400002,71,17,28,10,28,6,96,79,28,18,14,13,20,71,9
22100073,91,35,19,16,23,3,114,90,37,22,11,21,11,99,36
20500458,76,20,28,8,16,6,89,74,19,30,8,16,14,99,20
29701160,87,8,17,17,26,6,88,86,10,14,19,26,15,82,12
20900920,80,11,20,8,23,6,87,77,31,24,12,24,16,97,24
21400450,84,23,28,14,17,10,88,74,26,28,10,11,18,71,29
21900672,85,36,21,14,26,4,112,81,35,23,5,25,7,118,34
22001045,85,40,21,15,15,4,98,91,32,17,9,17,5,105,35
22100861,88,24,21,10,25,3,120,92,20,21,4,28,7,109,36
21800298,77,32,29,9,21,5,107,97,39,10,14,27,15,124,33
29900315,86,15,35,12,22,6,106,92,13,37,11,22,16,109,14
21801057,84,26,26,9,24,5,101,89,16,24,11,21,13,116,33
20700919,80,17,22,9,20,0,101,77,16,14,9,21,16,103,22
20601010,80,14,29,10,18,8,90,78,19,17,3,25,14,98,21
40800104,78,10,18,7,17,2,78,74,13,24,10,19,10,99,23
21600702,83,31,25,8,18,8,86,89,31,19,13,26,20,112,31
28800784,96,14,44,18,30,3,129,103,10,36,16,31,14,124,3
20100138,80,20,34,12,21,3,124,84,13,14,7,16,12,87,16
21600574,82,39,33,6,25,5,121,92,43,9,5,30,11,114,31
28900391,71,2,43,9,27,6,100,86,8,23,9,22,13,98,4
29500693,77,16,36,11,34,1,120,90,13,19,14,25,16,100,10
21100928,83,20,32,12,18,4,97,80,16,34,11,17,15,109,26
48800018,87,5,38,16,25,5,115,95,10,23,19,22,22,116,3
29700494,88,20,12,15,18,5,79,72,16,28,10,19,18,84,12
29601048,70,14,27,6,22,1,87,71,21,24,12,19,20,96,11
29800668,98,17,35,17,15,5,115,89,22,27,9,21,16,110,13
21500559,77,18,19,7,22,7,85,90,32,23,13,20,11,95,30
29301063,76,18,33,14,16,6,84,81,9,28,14,18,16,87,8
29500053,82,11,23,9,27,1,88,79,15,19,12,32,18,106,10
20900835,85,17,21,19,24,6,100,72,16,25,7,21,8,105,24
28800178,95,9,32,20,28,10,113,83,4,27,16,25,14,92,3
20901181,105,21,32,13,26,5,127,92,24,29,9,25,17,116,24
29600715,74,8,45,10,30,15,109,94,22,23,17,26,14,106,11
49000061,82,9,27,17,16,1,94,84,7,43,18,28,8,115,5
29600721,83,20,30,13,14,4,109,73,19,33,3,21,11,105,11
41500154,78,13,27,14,18,5,95,81,22,31,13,21,12,116,30
21000675,89,32,10,14,23,3,107,79,17,29,13,26,10,114,25
29500276,77,16,28,12,26,0,100,81,21,27,11,28,12,115,10
20100486,78,10,34,18,26,12,98,84,19,19,14,14,18,84,16
21500206,78,12,27,8,20,7,100,78,31,27,11,15,19,95,30
21800878,86,29,24,8,15,8,104,87,24,32,7,22,13,115,33
21900050,91,37,16,15,25,8,94,98,36,21,19,19,12,101,34
28900814,92,3,48,16,23,6,112,100,6,22,22,22,21,101,4
20100783,81,24,24,6,23,5,111,92,19,21,13,25,13,97,16
29800265,79,4,35,18,17,5,94,73,12,31,11,12,20,75,13
20100401,72,19,34,6,19,6,100,77,11,31,11,21,15,96,16
21900777,98,40,14,10,28,6,95,93,39,16,10,26,16,111,34
20201106,82,14,16,12,15,4,87,77,9,24,10,28,10,96,17
21100330,85,27,12,8,24,7,91,73,21,25,10,28,16,112,26
21001101,63,17,35,6,25,7,102,78,25,22,8,24,13,90,25
21501081,85,23,26,7,23,3,105,94,26,24,13,31,9,116,30
21600846,79,37,12,5,24,3,99,79,26,19,10,20,23,84,31
21000248,83,30,52,15,28,7,138,102,32,24,13,34,6,133,25
28500823,97,6,43,19,33,6,124,82,4,35,7,23,18,102,0
29200933,90,7,15,18,27,3,114,83,5,19,8,31,9,95,7
22101199,96,53,31,13,25,2,127,89,28,34,8,31,12,121,36
21501162,78,22,21,3,20,7,107,93,31,27,19,20,14,115,30
29200835,84,15,20,15,28,6,89,80,4,14,10,29,14,94,7
21900857,86,23,13,7,35,11,119,93,33,18,13,22,11,80,34
21100428,84,17,9,14,20,7,86,90,27,14,17,14,11,78,26
20900291,77,15,34,15,20,3,106,81,16,15,8,23,14,97,24
21500061,87,23,14,4,27,3,102,81,22,20,9,21,21,99,30
29900817,86,10,31,21,21,2,94,85,14,27,15,21,17,96,14
29100934,90,7,26,17,23,6,96,79,5,32,9,23,17,106,6
20200221,75,23,21,10,24,6,96,87,10,25,17,19,9,91,17
29500359,72,19,24,5,24,4,85,73,11,30,11,29,17,98,10
20800355,70,20,19,6,19,5,83,80,19,21,12,21,10,98,23
22100091,96,41,6,13,16,3,95,75,37,27,7,13,13,107,36
29700366,71,17,18,10,23,9,88,87,12,22,21,18,12,99,12
21900191,97,43,15,16,40,2,132,78,45,24,9,26,20,96,34
20000626,82,15,27,17,19,0,86,64,16,46,11,17,9,99,15
28900755,87,8,43,16,22,4,115,85,6,47,13,15,15,112,4
29901179,63,7,23,7,26,2,83,72,12,14,12,21,13,73,14
29000330,102,9,15,15,20,4,110,83,9,40,8,22,15,119,5
20900836,76,23,25,15,28,6,98,78,22,28,10,28,13,94,24
29400377,76,15,23,8,21,1,107,87,20,22,10,30,21,121,9
48900051,82,9,19,11,18,5,95,77,6,20,6,23,14,84,4
49700069,80,4,30,12,31,9,112,78,23,46,19,12,11,77,12
20600857,67,19,32,7,28,5,102,71,18,26,6,22,14,94,21
22100174,90,36,24,12,25,5,104,93,35,18,14,17,19,96,36
42200163,100,50,23,18,31,5,114,92,47,23,13,21,15,97,37
21900695,93,37,15,14,28,2,110,82,25,34,12,21,12,109,34
21701084,84,26,33,12,17,1,105,87,30,20,8,22,12,99,32
20001017,69,10,28,7,28,13,104,83,9,18,9,21,15,86,15
28500919,95,10,34,21,21,6,109,84,6,42,10,26,13,115,0
22200089,79,47,20,4,29,5,112,98,32,16,15,22,10,94,37
20600540,86,22,33,12,22,3,96,85,30,19,12,36,19,118,21
21500427,82,25,19,12,26,2,100,72,17,32,6,12,10,91,30
20801146,72,15,27,12,20,3,102,73,16,24,14,19,12,88,23
20000089,73,10,30,10,19,5,86,65,4,29,12,14,25,73,15
29800490,62,14,31,2,29,6,106,77,9,29,15,23,15,82,13
22000524,89,30,24,13,25,0,111,84,32,29,7,16,14,110,35
29900735,84,15,45,14,30,8,122,78,13,53,17,17,18,100,14
20200080,81,11,18,17,20,8,86,75,12,20,10,18,13,75,17
28900270,93,6,47,24,20,3,111,90,11,32,14,26,17,116,4
21400196,90,17,27,13,13,12,86,93,25,24,13,26,10,91,29
40400221,88,22,28,10,25,3,127,98,18,12,17,18,17,102,19
20500223,59,14,34,5,21,7,91,74,7,18,11,13,15,69,20
20000012,85,11,16,13,18,1,86,63,11,30,8,28,20,96,15
29600364,80,19,26,12,27,1,101,81,15,16,8,18,14,88,11
20800182,87,14,27,12,22,8,110,88,23,16,12,23,18,115,23
29800572,66,8,21,9,23,7,82,71,22,18,10,21,17,90,13
29500834,73,23,27,10,16,4,84,80,22,34,19,19,9,105,10
21400981,90,34,17,8,34,6,125,96,25,16,20,25,16,94,29
29000214,78,7,38,7,25,4,102,94,11,24,14,32,16,113,5
20700414,76,17,23,10,24,5,94,83,12,10,12,22,11,79,22
29000322,87,9,30,5,35,1,137,91,5,28,7,26,17,114,5
20100677,84,15,17,14,22,13,79,73,22,26,6,11,17,82,16
21900283,96,44,15,7,41,3,137,101,45,8,15,21,12,96,34
29100256,79,6,31,14,14,6,88,91,6,14,13,22,15,114,6
20400244,80,16,36,10,23,3,104,76,19,24,9,20,18,96,19
29200924,86,12,34,13,25,5,109,76,10,36,8,23,18,87,7
20500193,79,17,21,12,18,1,91,88,20,13,15,23,8,93,20
20700130,90,19,32,15,28,9,122,85,29,30,11,28,13,105,22
21100290,88,18,24,18,16,3,86,76,3,20,10,21,17,84,26
28901051,84,0,28,11,25,9,105,91,9,19,12,28,17,94,4
28500349,98,2,34,21,28,3,118,86,3,24,8,20,20,108,0
29100211,78,4,24,17,17,4,91,82,3,15,9,23,18,90,6
29500178,76,19,26,10,18,3,104,82,10,18,4,28,11,107,10
20100310,84,17,23,13,24,4,102,78,15,20,7,20,14,82,16
21000326,80,23,19,13,25,4,86,80,19,19,6,23,17,87,25
20300641,75,9,17,10,16,3,67,71,10,28,15,12,26,77,18
21600472,85,31,21,14,30,7,113,88,30,29,13,22,11,103,31
29400411,92,13,21,20,23,0,88,81,19,41,15,25,15,108,9
29600850,103,24,23,26,33,9,111,85,7,20,20,15,22,69,11
21900298,83,33,20,10,22,5,106,75,37,29,3,20,18,113,34
22200141,103,37,20,23,28,10,113,88,36,13,15,27,17,104,37
29700640,72,9,22,9,28,4,90,87,14,25,12,17,6,88,12
20501202,80,29,22,9,21,4,96,73,5,21,5,17,14,79,20
20800908,86,22,25,11,14,2,109,83,25,18,10,21,14,105,23
21501193,94,32,20,16,22,4,114,81,32,28,13,24,21,112,30
20501203,92,13,24,18,17,3,95,76,22,29,7,31,14,120,20
20400367,70,20,30,6,29,9,98,81,10,19,12,20,16,86,19
29200414,83,12,30,13,27,3,89,72,9,44,13,17,13,101,7
21400565,87,27,14,10,29,7,111,96,21,31,17,24,8,114,29
22200788,75,38,31,3,18,3,94,95,32,14,10,28,9,106,37
21700724,84,33,24,13,24,3,108,93,33,23,13,23,10,121,32
21300293,85,10,22,17,13,6,82,88,18,14,15,24,11,108,28
21100878,84,29,13,9,22,5,103,79,20,21,16,13,22,65,26
29400064,82,10,28,16,14,3,99,87,23,27,13,18,13,109,9
21600298,89,24,24,12,19,9,99,86,22,15,8,23,14,92,31
21900134,84,28,16,10,29,5,114,84,33,22,6,22,13,106,34
21800702,91,40,35,12,25,5,120,91,21,22,10,29,14,105,33
21401073,73,19,34,6,26,3,111,71,30,43,12,18,23,107,29
20600328,80,21,35,6,24,7,109,96,29,19,18,30,21,107,21
21100578,85,19,25,10,21,2,118,96,28,17,12,22,10,105,26
20200215,91,16,30,25,17,7,84,77,9,32,16,19,18,91,17
28600014,74,0,45,16,19,2,103,90,1,39,22,21,13,108,1
22100491,96,35,28,12,29,5,115,89,32,27,6,31,12,122,36
20100055,78,7,24,7,28,12,99,93,25,16,14,30,9,115,16
21400723,75,20,26,8,25,5,104,90,23,18,14,23,14,97,29
28700620,78,5,34,8,25,8,102,80,1,18,12,31,18,101,2
29700238,74,4,24,15,27,6,102,78,11,18,7,22,13,92,12
29401068,78,12,30,8,23,6,107,74,14,34,12,17,26,96,9
29500353,90,15,30,20,18,2,94,71,11,31,11,20,20,91,10
20001030,71,9,25,9,21,5,94,84,5,10,11,29,12,93,15
20600840,84,10,21,14,19,4,89,80,18,19,8,22,17,82,21
28800562,100,6,37,18,28,1,134,76,13,38,4,18,18,125,3
21400239,75,21,33,12,19,2,96,80,28,15,9,21,11,112,29
20200808,95,24,18,14,25,2,114,73,12,37,8,26,18,117,17
22000185,96,30,13,12,31,4,120,88,35,16,9,22,17,98,35
21400270,84,17,17,11,17,5,77,82,24,25,13,15,19,85,29
29600974,86,10,21,17,28,4,108,86,30,32,17,25,12,101,11
20800585,82,9,20,14,24,5,89,80,8,8,5,15,11,79,23
22200655,87,20,13,4,28,6,112,85,34,19,5,29,10,113,37
21300695,93,26,27,9,23,3,100,88,11,22,7,28,11,110,28
28600084,81,8,37,13,26,4,106,83,3,39,13,20,9,103,1
20101137,80,10,20,18,28,5,100,72,6,26,9,20,16,91,16
41500101,88,35,21,12,25,4,106,73,29,16,5,24,12,101,30
29000328,79,6,41,11,26,4,115,83,2,27,13,21,12,102,5
28900953,98,0,41,13,27,5,143,100,7,33,19,16,20,115,4
41500116,76,22,26,12,21,7,101,79,29,25,15,14,17,83,30
28500707,87,6,33,10,28,4,112,90,2,30,18,30,11,120,0
48600019,84,4,45,17,22,5,117,81,9,42,11,16,12,107,1
20100244,86,14,20,12,31,10,110,93,8,28,21,19,18,93,16
29600387,70,15,23,7,22,5,90,65,13,23,4,23,19,101,11
28700731,75,2,16,5,21,1,89,83,3,30,17,15,16,94,2
20700339,81,22,17,10,20,3,92,67,20,23,9,20,20,79,22
29100824,84,13,12,17,22,4,81,79,7,22,17,20,15,93,6
20000258,85,14,19,13,21,13,96,87,11,14,14,15,13,85,15
21500971,89,40,39,16,23,6,128,86,36,23,7,20,11,112,30
21100474,89,25,14,12,26,6,89,74,24,11,5,17,17,73,26
21001067,86,18,25,13,23,10,117,86,13,35,11,25,7,121,25
29300037,92,14,19,16,29,5,118,82,5,26,12,18,22,86,8
29300465,78,8,35,21,28,2,106,74,6,30,15,19,19,94,8
21601105,94,32,24,13,22,5,101,91,33,21,12,21,16,106,31
20800495,76,12,24,5,20,3,108,76,34,24,8,27,12,102,23
21001090,77,14,30,13,19,7,111,77,21,24,10,15,13,104,25
41200122,87,25,29,15,22,5,113,79,23,20,11,25,14,98,27
21300153,78,29,26,10,26,11,97,99,21,22,18,24,12,94,28
20600024,87,22,28,19,20,4,96,68,13,29,5,22,19,83,21
29100183,87,8,24,15,36,17,107,93,3,18,15,26,10,97,6
20301076,86,26,14,14,23,3,98,74,7,19,12,26,22,105,18
20600221,88,18,12,7,25,15,106,94,22,26,16,25,16,108,21
21800657,92,30,25,14,26,4,120,94,39,13,8,29,12,115,33
28600578,82,4,51,16,24,4,128,78,7,36,12,32,22,124,1
21300477,77,32,19,9,29,4,101,76,17,20,9,19,14,105,28
20200111,78,20,25,12,26,5,102,88,5,21,13,24,9,98,17
20900326,92,18,24,21,15,7,94,84,19,24,14,21,14,102,24
21501191,89,24,21,13,19,6,105,83,40,18,12,24,16,102,30
20900121,83,26,24,15,30,5,124,85,19,25,10,17,10,104,24
29600271,82,14,16,13,31,5,114,74,13,35,15,19,16,88,11
20600410,90,13,43,20,25,5,116,93,13,27,18,21,17,105,21
21600953,80,29,13,8,22,3,87,76,21,23,8,21,12,94,31
22000032,96,34,17,13,35,3,106,82,47,25,6,23,19,104,35
22100152,92,44,22,10,31,4,127,82,43,26,3,21,18,113,36
29600403,65,14,37,12,20,1,102,74,26,21,11,22,16,97,11
28600828,98,2,31,20,32,7,111,94,8,29,15,21,15,106,1
49700056,69,9,26,10,13,4,73,66,10,14,5,21,10,82,12
22000258,78,29,45,7,26,8,129,93,38,27,13,24,12,114,35
21001108,85,13,12,8,30,4,108,83,18,22,14,25,14,97,25
20601014,91,23,31,20,18,0,106,88,31,27,9,21,7,108,21
29800372,82,10,17,11,15,3,68,84,11,27,9,21,6,87,13
20000959,94,20,25,22,21,6,96,81,14,30,11,19,12,100,15
20601008,82,10,24,18,25,5,83,72,18,21,8,25,16,91,21
21801183,92,23,19,10,24,3,97,92,27,16,7,27,11,117,33
28700420,85,12,33,15,37,6,124,90,2,28,22,23,9,106,2
41500135,96,35,16,13,30,3,110,77,29,25,10,19,20,83,30
28900130,103,3,35,31,19,4,103,87,1,33,12,18,13,113,4
29400632,86,11,32,17,22,5,95,83,14,28,19,18,17,90,9
29300529,99,10,25,10,35,2,120,95,12,22,9,36,17,145,8
21300484,89,29,28,22,22,5,92,77,6,22,12,23,15,95,28
29700596,82,18,30,11,19,5,101,84,24,34,12,21,11,95,12
20100956,84,13,27,17,23,5,100,82,12,18,15,24,13,97,16
20200923,82,27,34,16,18,4,108,71,10,37,9,24,17,111,17
28600425,83,6,42,21,21,9,102,100,5,18,16,22,10,91,1
41600135,82,24,27,9,21,10,103,93,31,21,11,23,11,99,31
21700268,99,31,12,13,30,2,116,78,30,14,5,30,20,104,32
28900274,98,10,26,14,32,0,121,89,5,24,8,26,18,112,4
22200706,87,32,40,11,26,3,130,98,52,24,13,38,19,150,37
20300821,76,18,17,11,19,7,86,70,7,21,13,12,17,77,18
20700386,81,12,30,12,22,6,94,71,17,23,11,11,23,67,22
20500354,78,11,35,12,24,5,111,79,11,34,7,15,12,92,20
28800441,73,3,35,13,29,7,111,85,7,30,16,22,15,98,3
29401033,93,11,32,12,28,10,133,105,29,32,24,21,18,112,9
21700144,74,20,28,7,20,7,103,89,33,15,6,17,11,99,32
29501102,82,14,24,17,27,9,105,79,19,26,11,15,12,82,10
29900523,90,20,22,16,27,8,113,78,17,40,14,20,12,105,14
20200090,70,13,23,11,15,7,76,74,7,21,7,23,14,95,17
22200363,95,28,31,16,20,5,116,95,41,26,17,26,17,111,37
21900431,100,30,28,12,23,4,122,105,48,27,14,17,10,112,34
21301100,83,18,24,5,29,5,115,91,36,28,13,20,14,99,28
20200799,91,19,13,16,23,9,87,74,11,28,11,18,13,89,17
20400138,65,10,33,9,24,8,102,78,23,25,10,20,15,83,19
21701003,84,36,18,5,21,6,106,93,33,16,13,21,11,101,32
21500567,81,22,27,10,18,6,100,99,24,10,13,31,11,114,30
20300868,78,12,21,10,17,2,86,70,20,12,6,18,13,89,18
20200790,77,14,32,10,18,3,92,77,24,17,4,17,18,84,17
20400186,83,10,36,13,21,7,105,84,15,33,17,18,15,99,19
40800203,76,18,11,8,19,4,82,69,22,29,13,15,13,97,23
20401015,89,14,21,12,28,4,125,81,23,30,8,24,16,115,19
20000932,84,22,19,12,23,6,95,74,9,12,4,24,17,83,15
20600877,78,28,25,7,24,7,115,85,16,26,16,11,11,90,21
29500905,59,16,17,4,20,0,80,70,17,16,12,16,11,69,10
29500508,76,9,25,18,18,3,87,74,15,18,7,14,17,69,10
20300218,66,8,35,10,22,9,98,70,24,24,8,14,21,81,18
41200403,88,32,19,19,29,4,113,76,18,10,9,21,16,77,27
29200948,86,5,48,23,18,14,116,94,9,36,19,18,14,107,7
20200451,89,11,30,9,19,11,102,83,23,34,15,16,19,92,17
21401030,88,19,23,12,29,6,112,77,22,22,9,22,21,96,29
20700459,80,17,29,9,14,5,95,77,11,28,9,24,13,96,22
20101156,71,12,16,12,14,6,67,84,19,18,8,24,9,94,16
42000115,84,32,25,7,26,7,123,92,40,23,13,18,11,109,35
21100923,76,17,15,11,25,3,96,72,16,15,10,12,14,72,26
28600036,89,3,33,12,33,7,133,103,1,21,24,23,22,102,1
20600076,79,13,32,14,20,4,93,73,5,28,7,15,21,83,21
20400539,71,12,28,13,15,1,71,66,14,43,9,10,11,84,19
29200033,82,15,36,14,30,12,118,96,7,32,17,21,12,104,7
20400296,77,21,23,12,20,0,98,75,14,30,14,22,15,106,19
29000183,111,7,52,23,24,6,136,107,8,39,21,31,20,128,5
20301106,80,19,15,11,16,3,83,77,6,21,11,10,11,90,18
21600891,96,26,10,11,26,3,107,80,30,24,6,26,16,125,31
20600191,67,17,41,8,14,3,85,78,10,26,14,8,19,73,21
20200151,92,14,22,15,21,4,98,91,17,18,11,18,19,72,17
29701120,92,22,36,21,25,7,105,79,9,32,13,32,14,114,12
20200668,84,11,28,10,20,2,109,74,11,28,14,18,23,104,17
20800745,79,22,41,16,26,8,114,73,15,23,6,15,16,70,23
20500213,87,11,20,12,23,12,95,86,9,29,12,22,11,102,20
29400500,95,16,21,23,22,3,91,84,12,34,14,27,18,117,9
22200295,79,28,26,7,14,6,94,77,28,33,10,14,14,102,37
21600421,88,23,21,4,24,8,118,91,23,33,11,22,9,111,31
41200231,105,26,28,13,26,3,129,100,30,24,12,23,21,127,27
20400881,71,13,38,11,23,6,108,76,14,30,7,17,10,100,19
48500236,109,3,42,23,25,5,122,112,3,32,21,24,16,126,0
21300294,82,22,39,17,13,1,82,78,18,19,7,23,20,103,28
28500327,86,2,38,17,29,6,121,85,9,33,9,28,21,114,0
29500995,66,12,26,4,25,10,98,79,13,21,11,14,11,82,10
28900781,84,9,22,12,27,4,100,91,8,26,16,29,18,112,4
21400181,82,24,25,8,24,10,117,78,16,34,8,19,13,97,29
29601124,80,27,22,11,22,5,99,63,9,36,9,18,22,100,11
22200844,72,27,32,5,21,4,114,88,43,19,11,34,12,122,37
29400127,68,11,55,10,11,2,110,91,21,25,16,19,10,105,9
29200879,70,12,33,10,20,5,100,89,6,17,16,28,12,113,7
20900643,90,27,36,20,26,1,116,92,26,22,7,22,8,110,24
21500618,75,19,30,11,27,3,101,74,19,23,6,19,15,99,30
29500261,76,27,14,14,25,4,73,69,9,22,13,20,21,85,10
21900263,93,38,24,12,29,6,132,89,35,20,4,32,16,140,34
20000517,82,12,14,12,28,3,95,81,13,22,12,21,12,89,15
28800080,96,2,27,20,29,3,123,80,7,17,9,26,20,110,3
48700060,74,9,28,6,28,6,118,91,5,12,11,31,5,116,2
41800163,77,29,39,8,27,5,120,83,31,24,12,18,18,108,33
21600207,74,25,42,6,23,4,123,80,19,32,4,19,11,115,31
21700980,83,22,14,10,16,5,78,74,32,22,8,26,20,95,32
22200102,87,36,17,8,23,10,95,88,28,23,7,17,15,93,37
28900870,80,5,34,15,23,6,105,78,11,23,6,19,14,97,4
22000938,85,25,24,10,26,1,116,88,32,24,7,26,9,111,35
21800274,93,33,24,11,24,2,109,94,31,14,11,24,14,104,33
29900629,79,19,22,16,23,3,87,81,9,21,11,23,15,92,14
28600310,86,7,25,13,29,5,123,88,6,16,15,34,24,97,1
29500528,81,9,26,8,27,9,100,87,27,27,11,23,14,92,10
22101216,81,22,25,8,30,6,134,104,46,19,11,32,7,126,36
21700731,87,34,15,10,25,2,96,77,28,25,7,28,15,110,32
22000564,85,28,24,8,29,7,105,82,28,24,6,15,13,102,35
29200499,97,6,10,17,19,3,97,78,6,20,8,17,14,95,7
29400799,87,29,16,12,27,2,108,78,21,14,10,18,18,81,9
21400620,90,18,25,20,20,4,108,80,16,32,11,12,8,94,29
21700339,84,17,40,11,17,5,104,82,32,14,5,24,20,94,32
21900336,90,31,29,13,22,3,107,91,45,17,11,28,14,122,34
20400599,94,9,23,19,21,10,97,72,20,49,8,14,14,106,19
29500942,77,17,29,7,26,4,102,77,22,29,9,15,13,93,10
21400564,84,21,18,11,18,4,99,86,40,20,12,22,14,113,29
21401064,69,19,37,10,16,4,86,77,24,23,8,23,17,93,29
29700339,77,13,25,11,13,8,82,82,4,25,19,12,18,78,12
28700834,89,5,28,18,26,4,110,90,3,35,21,24,14,119,2
49000060,90,11,25,13,23,8,116,90,5,18,15,29,19,95,5
21300893,83,28,20,10,18,3,124,82,23,21,13,27,12,107,28
21000316,68,15,36,4,26,10,105,78,19,25,5,18,18,89,25
29901171,87,10,28,14,19,5,112,92,18,20,25,28,24,102,14
20900967,73,21,32,8,21,6,108,78,23,17,8,15,16,95,24
21500361,85,22,26,10,28,8,115,92,31,13,9,19,11,96,30
21100521,91,21,16,21,26,10,104,87,24,11,11,23,13,95,26
21100482,88,19,31,13,18,4,117,79,21,23,7,26,17,108,26
